image_id,file_name,distortion,severity,snr_db,var,amount,ksize,angle
39405,000000039405.jpg,motion_blur,high,7.6766,,,21,108.915
39480,000000039480.jpg,motion_blur,high,17.8198,,,21,44.118
39951,000000039951.jpg,motion_blur,high,12.423,,,21,143.831
40036,000000040036.jpg,motion_blur,high,9.8281,,,21,171.522
40083,000000040083.jpg,motion_blur,high,11.882,,,21,58.759
41872,000000041872.jpg,motion_blur,high,16.7654,,,21,125.121
42070,000000042070.jpg,motion_blur,high,14.9937,,,21,12.847
42178,000000042178.jpg,motion_blur,high,13.7052,,,21,43.205
42296,000000042296.jpg,motion_blur,high,15.8762,,,21,70.59
42528,000000042528.jpg,motion_blur,high,18.238,,,21,7.893
42563,000000042563.jpg,motion_blur,high,18.514,,,21,144.346
43314,000000043314.jpg,motion_blur,high,12.9832,,,21,48.262
44068,000000044068.jpg,motion_blur,high,17.8103,,,21,71.151
44260,000000044260.jpg,motion_blur,high,13.1865,,,21,175.854
44652,000000044652.jpg,motion_blur,high,21.3899,,,21,73.763
45070,000000045070.jpg,motion_blur,high,14.9656,,,21,72.653
45229,000000045229.jpg,motion_blur,high,12.9723,,,21,10.937
46048,000000046048.jpg,motion_blur,high,13.2554,,,21,163.927
46463,000000046463.jpg,motion_blur,high,22.7098,,,21,74.658
46497,000000046497.jpg,motion_blur,high,15.1545,,,21,43.331
46872,000000046872.jpg,motion_blur,high,11.4916,,,21,126.982
49060,000000049060.jpg,motion_blur,high,17.0731,,,21,29.466
49810,000000049810.jpg,motion_blur,high,15.5115,,,21,11.611
50638,000000050638.jpg,motion_blur,high,14.3808,,,21,83.087
51314,000000051314.jpg,motion_blur,high,17.9431,,,21,111.71
51598,000000051598.jpg,motion_blur,high,25.4272,,,21,60.937
51938,000000051938.jpg,motion_blur,high,19.3498,,,21,37.332
51976,000000051976.jpg,motion_blur,high,20.0298,,,21,29.85
52017,000000052017.jpg,motion_blur,high,22.4745,,,21,164.935
52412,000000052412.jpg,motion_blur,high,14.0494,,,21,149.437
52413,000000052413.jpg,motion_blur,high,14.0922,,,21,136.608
52565,000000052565.jpg,motion_blur,high,17.843,,,21,105.455
53505,000000053505.jpg,motion_blur,high,20.6763,,,21,80.699
53624,000000053624.jpg,motion_blur,high,16.7234,,,21,117.933
53909,000000053909.jpg,motion_blur,high,21.289,,,21,93.892
54592,000000054592.jpg,motion_blur,high,17.6981,,,21,168.579
54593,000000054593.jpg,motion_blur,high,14.2713,,,21,2.157
54654,000000054654.jpg,motion_blur,high,14.5583,,,21,42.171
55528,000000055528.jpg,motion_blur,high,19.6662,,,21,19.943
55950,000000055950.jpg,motion_blur,high,16.0063,,,21,20.486
56288,000000056288.jpg,motion_blur,high,18.7024,,,21,4.922
57597,000000057597.jpg,motion_blur,high,10.8853,,,21,126.443
57672,000000057672.jpg,motion_blur,high,16.7477,,,21,169.876
58705,000000058705.jpg,motion_blur,high,13.1301,,,21,143.468
59386,000000059386.jpg,motion_blur,high,13.2526,,,21,20.847
59635,000000059635.jpg,motion_blur,high,13.8615,,,21,121.782
60090,000000060090.jpg,motion_blur,high,13.5207,,,21,22.38
60363,000000060363.jpg,motion_blur,high,21.3204,,,21,117.946
60449,000000060449.jpg,motion_blur,high,14.9495,,,21,136.135
60507,000000060507.jpg,motion_blur,high,15.6862,,,21,132.532
60823,000000060823.jpg,motion_blur,high,11.8292,,,21,4.747
60886,000000060886.jpg,motion_blur,high,14.9719,,,21,79.519
60899,000000060899.jpg,motion_blur,high,15.9733,,,21,176.198
61268,000000061268.jpg,motion_blur,high,14.5601,,,21,143.302
61418,000000061418.jpg,motion_blur,high,15.3704,,,21,151.3
61960,000000061960.jpg,motion_blur,high,16.5907,,,21,98.406
62808,000000062808.jpg,motion_blur,high,11.9938,,,21,20.186
63047,000000063047.jpg,motion_blur,high,10.5814,,,21,96.693
64084,000000064084.jpg,motion_blur,high,16.2645,,,21,120.69
64359,000000064359.jpg,motion_blur,high,13.3819,,,21,73.931
64495,000000064495.jpg,motion_blur,high,17.5511,,,21,115.9
64499,000000064499.jpg,motion_blur,high,12.521,,,21,44.089
64868,000000064868.jpg,motion_blur,high,17.0962,,,21,177.328
65455,000000065455.jpg,motion_blur,high,11.3359,,,21,72.212
65736,000000065736.jpg,motion_blur,high,17.1199,,,21,113.246
66231,000000066231.jpg,motion_blur,high,11.3515,,,21,8.472
66706,000000066706.jpg,motion_blur,high,13.4843,,,21,17.184
66841,000000066841.jpg,motion_blur,high,14.8124,,,21,87.879
66886,000000066886.jpg,motion_blur,high,19.5616,,,21,118.239
67310,000000067310.jpg,motion_blur,high,13.9972,,,21,99.259
67406,000000067406.jpg,motion_blur,high,24.0229,,,21,85.306
67616,000000067616.jpg,motion_blur,high,11.3597,,,21,44.47
69138,000000069138.jpg,motion_blur,high,13.8063,,,21,58.949
69356,000000069356.jpg,motion_blur,high,10.982,,,21,3.134
69795,000000069795.jpg,motion_blur,high,15.6115,,,21,133.037
70048,000000070048.jpg,motion_blur,high,13.3355,,,21,81.91
71711,000000071711.jpg,motion_blur,high,13.9367,,,21,6.607
71877,000000071877.jpg,motion_blur,high,15.0389,,,21,40.426
71938,000000071938.jpg,motion_blur,high,22.9661,,,21,93.451
73326,000000073326.jpg,motion_blur,high,14.3087,,,21,94.594
73946,000000073946.jpg,motion_blur,high,13.162,,,21,118.855
74092,000000074092.jpg,motion_blur,high,10.1086,,,21,30.501
74200,000000074200.jpg,motion_blur,high,13.8369,,,21,152.973
74209,000000074209.jpg,motion_blur,high,15.5583,,,21,131.458
76417,000000076417.jpg,motion_blur,high,19.3956,,,21,140.627
76547,000000076547.jpg,motion_blur,high,13.4248,,,21,167.661
76625,000000076625.jpg,motion_blur,high,19.0221,,,21,172.091
76731,000000076731.jpg,motion_blur,high,17.6801,,,21,69.655
77396,000000077396.jpg,motion_blur,high,15.0137,,,21,111.124
78266,000000078266.jpg,motion_blur,high,12.5967,,,21,89.604
79014,000000079014.jpg,motion_blur,high,25.1072,,,21,111.079
79144,000000079144.jpg,motion_blur,high,11.9137,,,21,46.202
79188,000000079188.jpg,motion_blur,high,18.0726,,,21,79.913
79229,000000079229.jpg,motion_blur,high,14.5539,,,21,40.629
79651,000000079651.jpg,motion_blur,high,13.816,,,21,47.671
80022,000000080022.jpg,motion_blur,high,14.0086,,,21,6.113
80153,000000080153.jpg,motion_blur,high,18.7171,,,21,65.937
80340,000000080340.jpg,motion_blur,high,13.1042,,,21,103.068
80659,000000080659.jpg,motion_blur,high,15.7889,,,21,113.846
80671,000000080671.jpg,motion_blur,high,22.5184,,,21,84.333
80932,000000080932.jpg,motion_blur,high,15.1307,,,21,137.042
81594,000000081594.jpg,motion_blur,high,14.7583,,,21,34.803
82765,000000082765.jpg,motion_blur,high,15.8679,,,21,71.416
82821,000000082821.jpg,motion_blur,high,9.2546,,,21,61.877
83531,000000083531.jpg,motion_blur,high,11.6616,,,21,40.591
84031,000000084031.jpg,motion_blur,high,11.313,,,21,30.836
84431,000000084431.jpg,motion_blur,high,21.2134,,,21,173.457
84650,000000084650.jpg,motion_blur,high,11.2037,,,21,49.736
84664,000000084664.jpg,motion_blur,high,20.6597,,,21,71.487
85089,000000085089.jpg,motion_blur,high,14.4775,,,21,45.568
85576,000000085576.jpg,motion_blur,high,19.8863,,,21,59.762
85665,000000085665.jpg,motion_blur,high,25.3234,,,21,140.391
85772,000000085772.jpg,motion_blur,high,17.1734,,,21,174.513
85823,000000085823.jpg,motion_blur,high,10.7542,,,21,100.415
85911,000000085911.jpg,motion_blur,high,14.9516,,,21,162.051
86582,000000086582.jpg,motion_blur,high,13.6829,,,21,125.33
86956,000000086956.jpg,motion_blur,high,16.1463,,,21,71.91
87476,000000087476.jpg,motion_blur,high,12.789,,,21,103.557
88462,000000088462.jpg,motion_blur,high,12.6928,,,21,106.818
89078,000000089078.jpg,motion_blur,high,18.8327,,,21,147.405
89697,000000089697.jpg,motion_blur,high,11.0824,,,21,170.946
89761,000000089761.jpg,motion_blur,high,10.6744,,,21,60.752
89880,000000089880.jpg,motion_blur,high,16.3455,,,21,130.881
90108,000000090108.jpg,motion_blur,high,21.4605,,,21,104.825
90155,000000090155.jpg,motion_blur,high,14.8077,,,21,165.4
90208,000000090208.jpg,motion_blur,high,12.1414,,,21,170.393
90631,000000090631.jpg,motion_blur,high,24.8145,,,21,80.773
91615,000000091615.jpg,motion_blur,high,15.7461,,,21,38.331
91654,000000091654.jpg,motion_blur,high,20.1972,,,21,43.543
91921,000000091921.jpg,motion_blur,high,10.9383,,,21,82.446
92053,000000092053.jpg,motion_blur,high,13.0968,,,21,165.504
92124,000000092124.jpg,motion_blur,high,22.4791,,,21,98.426
93261,000000093261.jpg,motion_blur,high,11.7986,,,21,120.852
93437,000000093437.jpg,motion_blur,high,14.1548,,,21,135.171
93965,000000093965.jpg,motion_blur,high,8.928,,,21,96.362
94157,000000094157.jpg,motion_blur,high,16.4614,,,21,119.969
94751,000000094751.jpg,motion_blur,high,17.0276,,,21,88.2
94871,000000094871.jpg,motion_blur,high,14.1422,,,21,177.047
95786,000000095786.jpg,motion_blur,high,21.5049,,,21,117.431
95899,000000095899.jpg,motion_blur,high,16.2105,,,21,11.296
96001,000000096001.jpg,motion_blur,high,16.7345,,,21,59.8
97022,000000097022.jpg,motion_blur,high,15.7216,,,21,91.197
99054,000000099054.jpg,motion_blur,high,14.8938,,,21,17.664
100274,000000100274.jpg,motion_blur,high,14.4553,,,21,97.703
100489,000000100489.jpg,motion_blur,high,18.4636,,,21,179.524
100510,000000100510.jpg,motion_blur,high,12.2726,,,21,71.643
100582,000000100582.jpg,motion_blur,high,14.9446,,,21,82.006
101068,000000101068.jpg,motion_blur,high,17.0268,,,21,51.672
101762,000000101762.jpg,motion_blur,high,15.7195,,,21,166.025
102707,000000102707.jpg,motion_blur,high,15.2494,,,21,33.889
102805,000000102805.jpg,motion_blur,high,17.0048,,,21,128.144
102820,000000102820.jpg,motion_blur,high,11.6497,,,21,117.251
104572,000000104572.jpg,motion_blur,high,15.0874,,,21,93.844
104603,000000104603.jpg,motion_blur,high,14.3189,,,21,90.846
104619,000000104619.jpg,motion_blur,high,14.058,,,21,53.054
104669,000000104669.jpg,motion_blur,high,12.7407,,,21,170.734
105014,000000105014.jpg,motion_blur,high,14.9814,,,21,48.6
105249,000000105249.jpg,motion_blur,high,18.8438,,,21,64.979
105335,000000105335.jpg,motion_blur,high,20.3527,,,21,54.493
105923,000000105923.jpg,motion_blur,high,15.8256,,,21,169.775
106389,000000106389.jpg,motion_blur,high,16.8678,,,21,100.458
106757,000000106757.jpg,motion_blur,high,16.5062,,,21,85.333
106881,000000106881.jpg,motion_blur,high,13.4645,,,21,80.842
106912,000000106912.jpg,motion_blur,high,19.7183,,,21,151.223
107226,000000107226.jpg,motion_blur,high,17.3992,,,21,59.534
107554,000000107554.jpg,motion_blur,high,10.6965,,,21,38.405
108495,000000108495.jpg,motion_blur,high,16.9363,,,21,79.883
108864,000000108864.jpg,motion_blur,high,23.54,,,21,119.534
109055,000000109055.jpg,motion_blur,high,10.1324,,,21,129.298
109118,000000109118.jpg,motion_blur,high,12.9518,,,21,31.494
109313,000000109313.jpg,motion_blur,high,17.4041,,,21,54.883
109916,000000109916.jpg,motion_blur,high,16.8232,,,21,6.244
110359,000000110359.jpg,motion_blur,high,27.2077,,,21,70.03
110638,000000110638.jpg,motion_blur,high,17.4369,,,21,134.099
110999,000000110999.jpg,motion_blur,high,10.997,,,21,166.603
111036,000000111036.jpg,motion_blur,high,10.1473,,,21,100.907
111086,000000111086.jpg,motion_blur,high,10.9886,,,21,96.848
111207,000000111207.jpg,motion_blur,high,12.887,,,21,166.095
111609,000000111609.jpg,motion_blur,high,15.3775,,,21,125.472
111951,000000111951.jpg,motion_blur,high,20.0507,,,21,10.718
112110,000000112110.jpg,motion_blur,high,15.7986,,,21,123.731
112298,000000112298.jpg,motion_blur,high,19.8105,,,21,64.217
112798,000000112798.jpg,motion_blur,high,15.6022,,,21,40.198
113354,000000113354.jpg,motion_blur,high,11.7064,,,21,79.996
113720,000000113720.jpg,motion_blur,high,16.2351,,,21,41.346
114049,000000114049.jpg,motion_blur,high,12.0362,,,21,71.337
115245,000000115245.jpg,motion_blur,high,16.8006,,,21,148.869
115870,000000115870.jpg,motion_blur,high,12.7588,,,21,161.761
116068,000000116068.jpg,motion_blur,high,19.4484,,,21,78.605
116206,000000116206.jpg,motion_blur,high,17.6526,,,21,22.382
116362,000000116362.jpg,motion_blur,high,19.9246,,,21,20.097
116589,000000116589.jpg,motion_blur,high,9.4927,,,21,36.183
117645,000000117645.jpg,motion_blur,high,27.4563,,,21,131.647
117908,000000117908.jpg,motion_blur,high,17.5021,,,21,121.288
118515,000000118515.jpg,motion_blur,high,15.851,,,21,11.356
118594,000000118594.jpg,motion_blur,high,18.3713,,,21,106.485
119038,000000119038.jpg,motion_blur,high,15.3591,,,21,0.506
119233,000000119233.jpg,motion_blur,high,11.8503,,,21,111.477
119452,000000119452.jpg,motion_blur,high,16.6777,,,21,75.608
119516,000000119516.jpg,motion_blur,high,8.1514,,,21,22.839
119828,000000119828.jpg,motion_blur,high,16.1055,,,21,77.684
119911,000000119911.jpg,motion_blur,high,15.2369,,,21,40.48
119995,000000119995.jpg,motion_blur,high,17.5899,,,21,48.857
120420,000000120420.jpg,motion_blur,high,13.7571,,,21,85.316
120853,000000120853.jpg,motion_blur,high,16.9597,,,21,136.291
122166,000000122166.jpg,motion_blur,high,14.3521,,,21,95.84
122606,000000122606.jpg,motion_blur,high,12.8785,,,21,150.295
122962,000000122962.jpg,motion_blur,high,11.7088,,,21,20.395
122969,000000122969.jpg,motion_blur,high,7.5416,,,21,152.579
123480,000000123480.jpg,motion_blur,high,25.2211,,,21,111.479
124975,000000124975.jpg,motion_blur,high,12.2674,,,21,11.905
125062,000000125062.jpg,motion_blur,high,12.7109,,,21,11.776
125072,000000125072.jpg,motion_blur,high,21.7364,,,21,103.802
125211,000000125211.jpg,motion_blur,high,13.9032,,,21,52.846
125778,000000125778.jpg,motion_blur,high,15.073,,,21,84.737
125806,000000125806.jpg,motion_blur,high,11.7235,,,21,108.423
126226,000000126226.jpg,motion_blur,high,15.9799,,,21,40.589
127182,000000127182.jpg,motion_blur,high,18.0275,,,21,47.014
127394,000000127394.jpg,motion_blur,high,11.6513,,,21,102.021
127494,000000127494.jpg,motion_blur,high,12.8827,,,21,102.538
127624,000000127624.jpg,motion_blur,high,20.5326,,,21,29.761
127987,000000127987.jpg,motion_blur,high,16.1987,,,21,133.488
128372,000000128372.jpg,motion_blur,high,16.9883,,,21,96.868
128598,000000128598.jpg,motion_blur,high,22.1519,,,21,177.15
129054,000000129054.jpg,motion_blur,high,19.1888,,,21,134.379
129062,000000129062.jpg,motion_blur,high,10.0044,,,21,65.118
129756,000000129756.jpg,motion_blur,high,13.8363,,,21,174.733
130566,000000130566.jpg,motion_blur,high,12.3728,,,21,45.13
130826,000000130826.jpg,motion_blur,high,12.8434,,,21,128.383
131273,000000131273.jpg,motion_blur,high,19.1795,,,21,31.168
131379,000000131379.jpg,motion_blur,high,19.8535,,,21,14.29
131386,000000131386.jpg,motion_blur,high,21.0468,,,21,87.514
131556,000000131556.jpg,motion_blur,high,17.6079,,,21,147.455
131938,000000131938.jpg,motion_blur,high,15.8714,,,21,17.133
132116,000000132116.jpg,motion_blur,high,15.3214,,,21,134.597
132329,000000132329.jpg,motion_blur,high,18.9174,,,21,139.425
132796,000000132796.jpg,motion_blur,high,9.8726,,,21,87.01
132931,000000132931.jpg,motion_blur,high,17.5772,,,21,14.127
133233,000000133233.jpg,motion_blur,high,15.2098,,,21,175.802
133631,000000133631.jpg,motion_blur,high,12.6463,,,21,25.044
133778,000000133778.jpg,motion_blur,high,17.3522,,,21,91.389
133969,000000133969.jpg,motion_blur,high,12.9281,,,21,136.828
134034,000000134034.jpg,motion_blur,high,9.3098,,,21,103.452
134882,000000134882.jpg,motion_blur,high,17.286,,,21,110.743
134886,000000134886.jpg,motion_blur,high,23.2607,,,21,93.886
135561,000000135561.jpg,motion_blur,high,17.3295,,,21,30.159
135670,000000135670.jpg,motion_blur,high,16.0548,,,21,177.894
136033,000000136033.jpg,motion_blur,high,14.8662,,,21,164.229
136334,000000136334.jpg,motion_blur,high,21.2105,,,21,139.302
136915,000000136915.jpg,motion_blur,high,15.621,,,21,51.67
137294,000000137294.jpg,motion_blur,high,14.4208,,,21,21.534
138492,000000138492.jpg,motion_blur,high,17.5588,,,21,149.248
138856,000000138856.jpg,motion_blur,high,11.2963,,,21,80.426
138954,000000138954.jpg,motion_blur,high,16.6658,,,21,167.096
138979,000000138979.jpg,motion_blur,high,12.9179,,,21,149.667
139684,000000139684.jpg,motion_blur,high,13.3438,,,21,175.484
140420,000000140420.jpg,motion_blur,high,8.0356,,,21,39.687
140439,000000140439.jpg,motion_blur,high,19.168,,,21,62.238
140640,000000140640.jpg,motion_blur,high,11.5529,,,21,165.784
140840,000000140840.jpg,motion_blur,high,12.9718,,,21,134.168
140987,000000140987.jpg,motion_blur,high,17.0928,,,21,47.772
142092,000000142092.jpg,motion_blur,high,13.0992,,,21,100.681
142238,000000142238.jpg,motion_blur,high,8.8665,,,21,137.537
142790,000000142790.jpg,motion_blur,high,19.1016,,,21,109.952
143556,000000143556.jpg,motion_blur,high,14.8723,,,21,164.873
143998,000000143998.jpg,motion_blur,high,19.7876,,,21,160.64
144003,000000144003.jpg,motion_blur,high,16.502,,,21,100.414
144300,000000144300.jpg,motion_blur,high,12.441,,,21,112.909
144333,000000144333.jpg,motion_blur,high,12.3758,,,21,157.051
144984,000000144984.jpg,motion_blur,high,19.2877,,,21,174.012
145620,000000145620.jpg,motion_blur,high,12.1932,,,21,9.134
145665,000000145665.jpg,motion_blur,high,12.786,,,21,82.023
146825,000000146825.jpg,motion_blur,high,11.1417,,,21,90.32
147729,000000147729.jpg,motion_blur,high,12.2175,,,21,146.307
148730,000000148730.jpg,motion_blur,high,21.7159,,,21,15.761
148739,000000148739.jpg,motion_blur,high,18.5133,,,21,61.613
148957,000000148957.jpg,motion_blur,high,18.3585,,,21,64.498
148999,000000148999.jpg,motion_blur,high,17.0138,,,21,10.44
149222,000000149222.jpg,motion_blur,high,14.4155,,,21,49.214
149568,000000149568.jpg,motion_blur,high,17.7602,,,21,70.792
149622,000000149622.jpg,motion_blur,high,11.0667,,,21,49.418
149770,000000149770.jpg,motion_blur,high,20.2922,,,21,177.572
150649,000000150649.jpg,motion_blur,high,15.1575,,,21,125.4
151000,000000151000.jpg,motion_blur,high,12.2399,,,21,0.172
151480,000000151480.jpg,motion_blur,high,15.0468,,,21,26.94
151516,000000151516.jpg,motion_blur,high,20.1522,,,21,129.15
151662,000000151662.jpg,motion_blur,high,12.5974,,,21,42.717
151820,000000151820.jpg,motion_blur,high,14.9228,,,21,4.19
151938,000000151938.jpg,motion_blur,high,13.2115,,,21,70.747
151962,000000151962.jpg,motion_blur,high,15.0805,,,21,151.206
152870,000000152870.jpg,motion_blur,high,17.7055,,,21,87.486
153011,000000153011.jpg,motion_blur,high,13.1804,,,21,137.691
153529,000000153529.jpg,motion_blur,high,14.7223,,,21,41.852
153669,000000153669.jpg,motion_blur,high,12.4957,,,21,129.883
154000,000000154000.jpg,motion_blur,high,17.4386,,,21,70.271
154087,000000154087.jpg,motion_blur,high,18.4513,,,21,0.432
154213,000000154213.jpg,motion_blur,high,19.7781,,,21,9.766
155051,000000155051.jpg,motion_blur,high,12.8902,,,21,14.418
155145,000000155145.jpg,motion_blur,high,13.2338,,,21,73.739
155154,000000155154.jpg,motion_blur,high,19.9508,,,21,38.198
155443,000000155443.jpg,motion_blur,high,9.9928,,,21,110.819
155571,000000155571.jpg,motion_blur,high,13.7755,,,21,164.71
156076,000000156076.jpg,motion_blur,high,12.5547,,,21,45.956
156278,000000156278.jpg,motion_blur,high,17.1449,,,21,107.047
156643,000000156643.jpg,motion_blur,high,14.3659,,,21,15.767
157046,000000157046.jpg,motion_blur,high,16.7329,,,21,150.675
157418,000000157418.jpg,motion_blur,high,18.334,,,21,16.857
157767,000000157767.jpg,motion_blur,high,14.0041,,,21,167.217
158227,000000158227.jpg,motion_blur,high,14.8691,,,21,129.337
158660,000000158660.jpg,motion_blur,high,14.6391,,,21,76.282
158956,000000158956.jpg,motion_blur,high,18.1951,,,21,129.151
159311,000000159311.jpg,motion_blur,high,9.4061,,,21,24.573
159684,000000159684.jpg,motion_blur,high,12.5732,,,21,76.092
160556,000000160556.jpg,motion_blur,high,11.867,,,21,136.802
160728,000000160728.jpg,motion_blur,high,17.4873,,,21,176.253
161008,000000161008.jpg,motion_blur,high,13.5426,,,21,145.296
161044,000000161044.jpg,motion_blur,high,26.5215,,,21,8.926
161397,000000161397.jpg,motion_blur,high,21.6148,,,21,64.93
161609,000000161609.jpg,motion_blur,high,12.2024,,,21,32.995
161861,000000161861.jpg,motion_blur,high,24.7966,,,21,123.014
161879,000000161879.jpg,motion_blur,high,13.8548,,,21,42.836
162092,000000162092.jpg,motion_blur,high,15.2032,,,21,33.468
162366,000000162366.jpg,motion_blur,high,15.487,,,21,4.379
162543,000000162543.jpg,motion_blur,high,13.3948,,,21,106.113
162732,000000162732.jpg,motion_blur,high,14.3728,,,21,92.171
163117,000000163117.jpg,motion_blur,high,17.1226,,,21,98.389
163290,000000163290.jpg,motion_blur,high,16.1311,,,21,89.876
163314,000000163314.jpg,motion_blur,high,12.2924,,,21,135.093
163640,000000163640.jpg,motion_blur,high,12.999,,,21,86.558
163746,000000163746.jpg,motion_blur,high,17.661,,,21,39.668
164115,000000164115.jpg,motion_blur,high,11.2613,,,21,63.562
164602,000000164602.jpg,motion_blur,high,19.2774,,,21,10.122
164885,000000164885.jpg,motion_blur,high,21.5314,,,21,59.67
164969,000000164969.jpg,motion_blur,high,17.7152,,,21,93.33
165336,000000165336.jpg,motion_blur,high,17.2616,,,21,139.54
165351,000000165351.jpg,motion_blur,high,21.0989,,,21,155.4
165500,000000165500.jpg,motion_blur,high,16.4775,,,21,111.595
165681,000000165681.jpg,motion_blur,high,8.2926,,,21,169.238
166287,000000166287.jpg,motion_blur,high,21.2685,,,21,0.308
166391,000000166391.jpg,motion_blur,high,20.0578,,,21,36.957
166509,000000166509.jpg,motion_blur,high,8.9566,,,21,61.104
166918,000000166918.jpg,motion_blur,high,14.2032,,,21,61.19
167240,000000167240.jpg,motion_blur,high,17.412,,,21,126.049
167486,000000167486.jpg,motion_blur,high,10.0129,,,21,148.537
168330,000000168330.jpg,motion_blur,high,16.135,,,21,142.127
169169,000000169169.jpg,motion_blur,high,11.2688,,,21,158.393
170099,000000170099.jpg,motion_blur,high,14.5635,,,21,86.374
170116,000000170116.jpg,motion_blur,high,14.4581,,,21,75.528
171190,000000171190.jpg,motion_blur,high,15.7376,,,21,177.836
171757,000000171757.jpg,motion_blur,high,21.6909,,,21,24.723
172617,000000172617.jpg,motion_blur,high,13.3335,,,21,116.414
172648,000000172648.jpg,motion_blur,high,12.075,,,21,150.226
172877,000000172877.jpg,motion_blur,high,19.4714,,,21,104.463
173004,000000173004.jpg,motion_blur,high,7.1988,,,21,59.842
173008,000000173008.jpg,motion_blur,high,15.6951,,,21,60.665
173057,000000173057.jpg,motion_blur,high,13.9557,,,21,104.139
173799,000000173799.jpg,motion_blur,high,12.3042,,,21,156.527
173830,000000173830.jpg,motion_blur,high,22.0176,,,21,85.164
174018,000000174018.jpg,motion_blur,high,14.8318,,,21,147.603
175364,000000175364.jpg,motion_blur,high,15.8004,,,21,43.147
175387,000000175387.jpg,motion_blur,high,19.9872,,,21,171.445
175443,000000175443.jpg,motion_blur,high,10.4018,,,21,88.868
176037,000000176037.jpg,motion_blur,high,9.5359,,,21,112.289
176232,000000176232.jpg,motion_blur,high,17.8795,,,21,31.647
176778,000000176778.jpg,motion_blur,high,15.7737,,,21,107.722
176857,000000176857.jpg,motion_blur,high,18.1692,,,21,81.15
176901,000000176901.jpg,motion_blur,high,17.383,,,21,178.987
177714,000000177714.jpg,motion_blur,high,15.6105,,,21,149.172
177935,000000177935.jpg,motion_blur,high,15.6358,,,21,23.252
178028,000000178028.jpg,motion_blur,high,12.9666,,,21,96.786
178744,000000178744.jpg,motion_blur,high,18.7122,,,21,105.727
179392,000000179392.jpg,motion_blur,high,18.9368,,,21,32.805
179765,000000179765.jpg,motion_blur,high,14.2028,,,21,73.474
179898,000000179898.jpg,motion_blur,high,16.0718,,,21,139.572
180296,000000180296.jpg,motion_blur,high,12.8139,,,21,19.788
180792,000000180792.jpg,motion_blur,high,24.2822,,,21,109.702
180878,000000180878.jpg,motion_blur,high,13.0328,,,21,153.296
181796,000000181796.jpg,motion_blur,high,15.4835,,,21,22.983
181969,000000181969.jpg,motion_blur,high,18.4232,,,21,45.356
182611,000000182611.jpg,motion_blur,high,13.9614,,,21,42.049
183246,000000183246.jpg,motion_blur,high,18.027,,,21,72.812
183391,000000183391.jpg,motion_blur,high,14.5803,,,21,28.228
183500,000000183500.jpg,motion_blur,high,17.2827,,,21,54.233
185157,000000185157.jpg,motion_blur,high,19.4719,,,21,11.507
185409,000000185409.jpg,motion_blur,high,12.1454,,,21,149.134
185802,000000185802.jpg,motion_blur,high,19.0199,,,21,89.802
186042,000000186042.jpg,motion_blur,high,16.2291,,,21,120.239
186624,000000186624.jpg,motion_blur,high,13.7281,,,21,72.413
186637,000000186637.jpg,motion_blur,high,7.0972,,,21,175.994
186873,000000186873.jpg,motion_blur,high,17.1466,,,21,17.679
186980,000000186980.jpg,motion_blur,high,14.4561,,,21,39.103
187243,000000187243.jpg,motion_blur,high,19.1663,,,21,40.496
187734,000000187734.jpg,motion_blur,high,13.0583,,,21,102.283
188439,000000188439.jpg,motion_blur,high,9.9586,,,21,46.885
188465,000000188465.jpg,motion_blur,high,11.8458,,,21,154.703
189226,000000189226.jpg,motion_blur,high,15.1698,,,21,37.445
189436,000000189436.jpg,motion_blur,high,21.5807,,,21,27.888
189451,000000189451.jpg,motion_blur,high,17.1959,,,21,45.506
189698,000000189698.jpg,motion_blur,high,10.9944,,,21,117.758
189806,000000189806.jpg,motion_blur,high,15.498,,,21,16.444
190140,000000190140.jpg,motion_blur,high,13.3945,,,21,17.386
190753,000000190753.jpg,motion_blur,high,12.6068,,,21,145.331
190923,000000190923.jpg,motion_blur,high,13.1521,,,21,64.253
191471,000000191471.jpg,motion_blur,high,15.1868,,,21,86.594
191580,000000191580.jpg,motion_blur,high,14.1602,,,21,46.325
191614,000000191614.jpg,motion_blur,high,16.2604,,,21,174.62
192047,000000192047.jpg,motion_blur,high,24.9041,,,21,171.493
192871,000000192871.jpg,motion_blur,high,16.9605,,,21,121.959
193181,000000193181.jpg,motion_blur,high,13.2288,,,21,134.928
193245,000000193245.jpg,motion_blur,high,18.6903,,,21,150.659
193743,000000193743.jpg,motion_blur,high,16.4635,,,21,153.857
194216,000000194216.jpg,motion_blur,high,13.2541,,,21,173.934
194471,000000194471.jpg,motion_blur,high,16.6688,,,21,13.625
194506,000000194506.jpg,motion_blur,high,12.0016,,,21,68.014
194724,000000194724.jpg,motion_blur,high,13.3217,,,21,149.328
194940,000000194940.jpg,motion_blur,high,17.2476,,,21,63.569
195754,000000195754.jpg,motion_blur,high,13.0586,,,21,2.449
196141,000000196141.jpg,motion_blur,high,15.1942,,,21,175.123
196185,000000196185.jpg,motion_blur,high,20.0564,,,21,52.112
197528,000000197528.jpg,motion_blur,high,18.3631,,,21,42.691
197796,000000197796.jpg,motion_blur,high,18.9913,,,21,12.197
199551,000000199551.jpg,motion_blur,high,18.3478,,,21,59.094
199681,000000199681.jpg,motion_blur,high,12.1064,,,21,21.508
200162,000000200162.jpg,motion_blur,high,12.2587,,,21,106.395
